-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,11,17
-15,12,17
-15,11,17
-15,11,17
-15,11,17
-15,12,17
-16,11,17
-15,11,17
-15,11,17
-15,12,17
-15,11,17
-15,12,17
-15,12,17
-15,11,17
-15,11,17
-15,12,17
-15,11,17
-15,12,17
-15,11,17
-16,11,17
-15,12,17
-15,11,17
-15,11,18
-15,10,17
-15,10,17
-16,11,17
-15,12,18
-15,11,18
-15,12,17
-15,10,18
-15,11,18
-13,12,17
-12,12,17
-12,13,17
-12,14,18
-11,14,19
-10,18,21
-8,19,21
-9,18,19
-10,17,17
-13,28,18
-18,15,26
-21,17,20
-11,22,22
-13,22,22
-15,19,9
-12,18,7
-12,19,8
-13,21,10
-15,23,11
-18,26,9
-18,27,8
-16,25,8
-14,24,10
-13,24,10
-14,24,11
-16,23,12
-18,28,16
-19,31,19
-19,34,18
-18,34,17
-22,38,30
-14,20,24
-27,0,-13
-30,10,-12
-16,7,9
-6,-2,23
0,15,31
-17,13,11
-17,11,12
-11,12,17
-9,12,20
-12,9,15
-14,10,16
-14,10,15
-14,10,14
-13,10,14
-11,10,13
-12,11,17
-12,13,20
-10,12,21
-7,12,23
-6,13,25
-10,18,27
-14,22,23
-14,15,25
-13,13,22
-23,10,30
-25,6,34
-24,10,32
-24,12,29
-25,21,21
-4,8,14
-9,10,7
-12,11,7
-17,10,6
-17,9,5
-18,12,0
-18,15,-1
-18,17,-1
-19,23,7
-19,23,9
-19,32,17
-17,36,33
-19,37,35
-23,32,15
-24,32,6
-34,34,8
-21,12,31
-18,-3,-4
-22,9,-2
-10,-3,13
-7,-1,18
-5,10,32
-20,10,15
-21,8,14
-22,12,13
-20,8,15
-12,13,15
-9,8,13
-8,7,13
-8,10,14
-9,10,14
-15,12,15
-14,14,23
-10,15,25
-3,10,26
-2,9,28
-11,23,28
-13,15,26
-11,17,27
-17,8,22
-22,13,23
-29,7,37
-26,12,28
-28,12,24
-16,15,18
-11,12,16
-3,5,9
-13,8,5
-14,8,3
-17,7,0
-18,8,-1
-19,11,-1
-21,19,0
-21,20,3
-23,32,15
-25,37,20
-23,39,40
-28,29,17
-32,34,-1
-39,17,38
-27,-1,38
-21,-6,-7
-17,6,4
-9,-12,24
-1,12,38
-12,17,27
-20,7,12
-20,7,13
-17,10,16
-13,13,16
-12,12,16
-12,11,14
-9,10,12
-13,10,14
-15,12,14
-15,12,16
-12,14,23
-12,14,24
-4,12,30
-16,22,27
-17,21,25
-13,16,30
-11,5,26
-33,8,32
-31,3,34
-29,9,32
-30,11,27
-31,12,24
-10,7,17
-8,9,7
-14,6,1
-16,6,1
-15,5,-1
-18,8,-4
-19,12,-4
-20,18,-1
-24,26,10
-27,37,18
-25,40,23
-25,32,45
-28,28,7
-30,30,-3
-42,28,22
-37,13,32
-25,13,1
-11,0,11
-8,-9,20
1,8,37
-2,12,36
-22,5,14
-25,10,11
-24,12,12
-20,10,17
-18,10,17
-6,9,11
-8,9,11
-10,9,12
-16,12,14
-18,12,14
-17,14,21
-7,13,26
-5,11,31
-10,15,31
-17,19,25
-15,13,25
-11,10,32
-24,14,22
-32,4,31
-31,1,33
-24,10,29
-29,12,20
-16,10,17
-11,7,15
-8,8,8
-15,8,2
-15,7,4
-17,7,0
-18,8,-1
-20,10,-1
-20,11,-1
-24,26,7
-27,41,25
-26,41,34
-27,29,39
-23,26,26
-25,34,-10
-35,-4,29
-27,12,36
-21,7,6
-21,10,-1
-3,-8,30
-8,15,32
-15,16,25
-24,9,15
-23,8,14
-21,13,15
-16,14,15
-14,14,14
-11,10,16
-11,9,15
-10,12,13
-14,13,16
-16,13,17
-19,14,18
-18,13,18
-12,11,18
-15,12,21
-22,15,15
-24,13,16
-27,12,24
-29,3,35
-29,2,31
-25,4,26
-26,8,24
-26,15,13
-15,7,10
-17,9,10
-19,13,9
-20,13,8
-21,12,7
-21,11,10
-20,12,12
-19,16,10
-19,19,10
-16,22,14
-16,22,17
-17,19,20
-20,14,11
-22,14,13
-24,14,21
-27,13,30
-20,14,20
-19,10,12
-19,8,11
-18,10,15
-21,15,18
-22,15,18
-23,13,17
-20,12,17
-19,12,16
-19,12,16
-20,12,17
-20,13,16
-21,12,16
-19,13,16
-19,12,16
-19,12,17
-19,12,16
-19,13,17
-19,13,16
-18,12,17
-18,12,16
-18,12,17
-18,12,17
-18,13,17
-19,12,16
-19,12,16
-19,13,15
-19,13,17
-19,13,16
-17,14,17
-17,13,17
-18,13,17
-18,13,17
-19,13,16
-21,12,16
-20,12,16
-20,12,16
-20,13,16
-20,13,17
-1
