249,-11,37,-11
250,-12,37,-12
251,-13,37,-11
252,-13,37,-11
253,-12,37,-11
254,-12,37,-11
255,-12,38,-11
256,-12,38,-12
257,-12,37,-11
258,-12,37,-11
259,-12,38,-12
260,-12,37,-12
261,-12,37,-11
262,-12,37,-12
263,-12,37,-11
264,-12,37,-11
265,-12,37,-11
266,-12,37,-11
267,-12,37,-12
268,-12,38,-11
269,-12,37,-12
270,-12,37,-11
271,-12,38,-12
272,-12,37,-11
273,-12,37,-12
274,-12,37,-12
275,-12,37,-11
276,-12,37,-11
277,-12,37,-11
278,-12,37,-12
279,-12,37,-11
280,-12,37,-11
281,-12,37,-11
282,-12,37,-11
283,-12,37,-11
284,-12,38,-11
285,-12,37,-12
286,-12,37,-11
287,-12,37,-12
288,-12,37,-11
289,-12,38,-12
290,-12,37,-11
291,-12,37,-11
292,-12,37,-11
293,-12,37,-11
294,-12,37,-11
295,-12,37,-12
296,-12,37,-12
297,-12,37,-11
298,-12,38,-12
299,-12,37,-12
300,-12,38,-11
301,-12,38,-12
302,-12,37,-11
303,-12,37,-12
304,-13,37,-12
305,-8,38,-11
306,-7,39,-11
307,-10,37,-11
308,-15,36,-12
309,-8,38,-12
310,-8,38,-12
311,-8,37,-12
312,-5,36,-11
313,-6,36,-11
314,-2,36,-12
315,0,35,-11
316,1,34,-11
317,2,33,-11
318,3,32,-11
319,7,31,-12
320,10,27,-11
321,11,27,-12
322,12,25,-12
323,11,24,-11
324,12,22,-11
325,18,19,-11
326,17,17,-10
327,12,16,-12
328,9,12,-12
329,13,10,-11
330,17,14,-10
331,11,2,-12
332,13,8,-12
333,15,4,-12
334,15,10,-12
335,16,11,-11
336,17,11,-12
337,17,10,-12
338,16,11,-11
339,16,10,-11
340,16,10,-11
341,16,11,-12
342,15,11,-12
343,16,11,-11
344,17,11,-11
345,16,11,-11
346,16,11,-12
347,16,11,-11
348,16,11,-12
349,16,11,-11
350,16,10,-12
351,16,11,-12
352,16,11,-11
353,16,11,-12
354,16,11,-11
355,16,11,-12
356,16,11,-11
357,16,11,-12
358,16,11,-11
359,16,11,-11
360,16,11,-11
361,16,11,-11
362,16,11,-11
363,16,11,-12
364,16,11,-11
365,16,11,-11
366,16,11,-11
367,16,11,-11
368,16,11,-11
369,16,11,-11
370,16,11,-11
371,16,11,-11
372,16,11,-12
373,16,11,-11
374,16,11,-11
375,16,11,-12
376,16,11,-12
377,16,11,-12
378,16,11,-12
379,16,11,-12
380,16,11,-11
381,16,11,-12
382,16,11,-11
383,16,11,-11
384,16,11,-11
385,16,11,-11
386,16,12,-11
387,16,11,-12
388,16,11,-12
389,16,13,-12
390,16,10,-12
391,16,7,-11
392,16,10,-11
393,16,10,-11
394,17,10,-12
395,16,10,-11
396,16,10,-12
397,16,10,-11
398,16,10,-12
399,16,10,-11
400,17,12,-11
401,14,4,-11
402,15,12,-11
403,16,8,-11
404,16,10,-12
405,16,11,-12
406,16,11,-12
407,16,11,-12
408,16,14,-13
409,17,11,-10
410,16,9,-11
411,16,4,-11
412,16,5,-11
413,16,5,-12
414,16,6,-13
415,16,5,-12
416,16,8,-11
417,15,-4,-12
418,15,-5,-12
419,15,3,-12
420,17,7,-11
421,20,-1,-7
422,17,-5,-8
423,14,-3,-8
424,12,-2,-10
425,10,-2,-12
426,7,-4,-10
427,9,-7,-10
428,8,-5,-9
429,5,-9,-10
430,3,-11,-10
431,3,-13,-10
432,-3,-8,-12
433,-3,-9,-12
434,-1,-12,-11
435,-1,-13,-11
436,-6,-22,-10
437,-7,-19,-10
438,-6,-17,-10
439,-4,-17,-9
440,-5,-17,-10
441,-7,-17,-10
442,-5,-19,-9
443,-5,-18,-9
444,-7,-17,-10
445,-9,-16,-11
446,-9,-15,-10
447,-6,-17,-9
448,-6,-17,-10
449,-8,-18,-10
450,-8,-19,-10
451,-6,-19,-9
452,-8,-15,-11
453,-9,-15,-11
454,-9,-15,-10
455,-8,-17,-9
456,-6,-18,-10
457,-7,-19,-10
458,-8,-18,-10
459,-8,-17,-10
460,-8,-16,-11
461,-8,-16,-10
462,-8,-17,-10
463,-8,-18,-10
464,-8,-17,-10
465,-9,-17,-10
466,-9,-16,-10
467,-9,-16,-11
468,-8,-17,-10
469,-7,-18,-10
470,-7,-19,-10
471,-7,-18,-10
472,-9,-18,-10
473,-9,-16,-11
474,-9,-16,-11
475,-8,-16,-11
476,-8,-17,-10
477,-9,-19,-10
478,-10,-18,-10
479,-9,-16,-11
480,-9,-15,-11
481,-9,-16,-11
482,-9,-16,-10
483,-9,-18,-10
484,-8,-18,-10
485,-9,-18,-10
486,-10,-17,-11
487,-10,-16,-12
488,-10,-18,-12
489,-8,-19,-11
490,-7,-17,-10
491,-8,-18,-10
492,-9,-19,-10
493,-10,-18,-10
494,-11,-19,-10
495,-10,-18,-10
496,-6,-19,-10
497,-7,-20,-9
498,-9,-24,-6
499,-10,-23,-5
500,-9,-23,-6
501,-7,-20,-5
502,-7,-20,-4
503,-8,-21,-1
504,-6,-21,0
505,-5,-20,1
506,-5,-12,2
507,-7,-11,3
508,-8,-7,5
509,-10,-2,7
510,-14,0,7
511,-15,3,10
512,-17,3,12
513,-16,15,12
514,-14,24,9
515,-15,25,9
516,-17,25,4
517,-16,25,3
518,-14,30,10
519,-16,28,10
520,-16,27,10
521,-16,25,9
522,-15,29,8
523,-16,29,7
524,-19,28,8
525,-17,28,8
526,-13,32,7
527,-13,33,7
528,-10,30,4
529,-13,34,9
530,-13,33,8
531,-8,34,7
532,-7,34,6
533,-10,36,6
534,-10,36,7
535,-12,34,4
536,-10,34,6
537,-11,33,6
538,-12,34,6
539,-9,35,4
540,-12,34,3
541,-13,34,3
542,-11,33,4
543,-11,32,5
544,-12,34,4
545,-12,34,5
546,-12,34,3
547,-12,34,4
548,-11,34,3
549,-12,34,4
550,-13,34,4
551,-12,33,3
552,-11,34,4
553,-11,35,3
554,-12,33,3
555,-11,33,3
556,-11,34,4
557,-12,34,4
558,-12,33,6
559,-12,34,3
560,-13,34,3
561,-13,34,1
562,-10,35,3
563,-12,32,0
564,-9,36,6
565,-9,32,3
566,-9,33,3
567,-12,34,3
568,-10,34,3
569,-8,32,2
570,-12,35,1
571,-10,34,3
572,-7,35,3
573,-6,34,1
574,-8,34,1
575,-8,34,1
576,-6,35,0
577,-6,37,0
578,-9,34,1
579,-10,33,1
580,-9,34,-1
581,-8,39,-1
582,-9,37,-2
583,-11,34,-2
584,-11,34,-3
585,-6,39,-4
586,-7,37,-4
587,-11,34,-5
588,-11,34,-6
589,-10,34,-6
590,-10,34,-6
591,-10,37,-9
592,-11,40,-11
593,-9,66,-23
594,-8,35,-8
595,-12,37,-9
596,-11,38,-11
597,-10,37,-11
598,-10,37,-11
599,-10,37,-10
600,-10,38,-10
601,-11,37,-10
602,-9,37,-10
603,-9,37,-11
604,-9,38,-10
605,-9,37,-10
606,-9,37,-10
607,-10,38,-12
608,-10,37,-11
609,-10,37,-10
610,-10,38,-12
611,-9,37,-12
612,-9,37,-12
613,-8,38,-11
614,-8,37,-12
615,-8,38,-11
616,-10,37,-12
617,-9,37,-12
618,-9,38,-10
619,-11,38,-10
620,-12,37,-11
621,-13,37,-10
622,-12,37,-11
623,-11,37,-11
624,-11,37,-11
625,-11,37,-11
626,-12,37,-11
627,-10,38,-11
628,-10,38,-11
629,-11,38,-11
630,-12,37,-11
631,-12,37,-11
632,-12,37,-11
633,-13,38,-11
634,-12,37,-11
635,-11,37,-11
636,-11,37,-11
637,-12,38,-11
638,-12,37,-11
639,-12,37,-11
640,-12,38,-11
641,-12,37,-11
642,-12,37,-11
643,-12,37,-10
644,-12,38,-11
645,-12,38,-11
646,-12,37,-11
647,-12,37,-11
648,-12,37,-11
649,-12,37,-11
650,-12,37,-11
651,-12,38,-11
652,-12,37,-11
653,-12,37,-11
654,-12,37,-11
655,-12,37,-11
656,-11,37,-11
657,-12,38,-11
658,-12,37,-11
659,-12,37,-11
660,-12,37,-11
661,-12,38,-11
662,-12,37,-11
663,-12,37,-11
664,-12,37,-10
665,-12,38,-11
666,-12,37,-11
667,-12,37,-11
668,-12,37,-11
669,-12,37,-11
670,-12,37,-11
671,-12,37,-11
672,-12,37,-11
673,-12,37,-11
674,-12,37,-11
675,-12,37,-11
676,-11,37,-11
677,-12,37,-11
678,-12,37,-11
679,-12,37,-11
680,-12,38,-11
681,-12,37,-11
682,-12,37,-11
683,-12,37,-11
684,-12,37,-11
685,-11,37,-11
686,-12,38,-11
687,-12,38,-11
688,-12,37,-11
689,-12,37,-11
690,-12,37,-11
691,-12,37,-11
692,-12,37,-11
693,-12,37,-11
694,-12,37,-11
695,-12,37,-11
696,-12,37,-11
697,-10,38,-11
698,-10,38,-11
699,-13,37,-11
700,-14,37,-11
701,-13,38,-11
702,-18,37,-12
703,-22,43,-10
704,-22,44,-9
705,-20,43,-12
706,-19,45,-11
707,-17,40,-10
708,-19,33,-13
709,-19,33,-12
710,-23,30,-15
711,-23,30,-19
712,-24,28,-24
713,-24,26,-23
714,-24,25,-24
715,-22,23,-28
716,-23,22,-30
717,-22,22,-31
718,-21,21,-33
719,-19,21,-32
720,-18,20,-34
721,-18,22,-36
722,-18,20,-36
723,-17,19,-35
724,-16,19,-36
725,-16,21,-37
726,-17,21,-37
727,-16,21,-38
728,-12,21,-36
729,-10,23,-37
730,-12,23,-37
731,-13,23,-36
732,-13,24,-36
733,-15,26,-37
734,-17,26,-37
735,-15,28,-36
736,-8,29,-34
737,-8,27,-27
738,-16,29,-27
739,-17,30,-28
740,-17,32,-27
741,-17,32,-27
742,-17,32,-26
743,-16,33,-26
744,-17,32,-24
745,-18,34,-25
746,-18,34,-24
747,-18,34,-23
748,-19,35,-23
749,-18,34,-22
750,-18,35,-22
751,-18,34,-21
752,-19,34,-21
753,-19,36,-21
754,-18,39,-21
755,-17,38,-20
756,-17,35,-18
757,-17,34,-17
758,-18,33,-15
759,-17,37,-17
760,-17,36,-17
761,-17,37,-16
762,-17,37,-17
763,-17,37,-16
764,-16,36,-16
765,-16,36,-16
766,-16,36,-17
767,-17,37,-17
768,-16,36,-16
769,-17,37,-15
770,-17,37,-15
771,-18,37,-16
772,-18,37,-15
773,-16,37,-15
774,-13,38,-13
775,-13,37,-12
776,-13,35,-11
777,-13,36,-11
778,-12,36,-12
779,-11,42,-13
780,-12,36,-11
781,-11,36,-11
782,-10,36,-11
783,-10,37,-12
784,-10,39,-11
785,-9,37,-13
786,-10,35,-15
787,-10,42,-10
788,-10,39,-10
789,-10,37,-9
790,-14,39,-6
791,-16,37,-6
792,-10,36,-6
793,-11,39,-6
794,-13,40,-4
795,-10,36,-4
796,-9,36,-3
797,-11,39,-3
798,-12,39,-4
799,-6,35,-2
800,-5,31,-2
801,-5,30,-2
802,-4,30,4
803,-1,30,4
804,-2,34,5
805,3,35,5
806,3,32,5
807,3,30,5
808,2,30,5
809,1,26,6
810,2,23,9
811,5,23,9
812,2,19,5
813,1,18,6
814,6,23,10
815,8,21,9
816,7,19,7
817,6,19,3
818,5,20,3
819,10,21,7
820,9,20,8
821,5,22,-1
822,10,17,-3
823,13,20,-2
824,10,22,2
825,9,21,2
826,12,19,2
827,18,22,-2
828,16,23,-2
829,14,23,0
830,13,23,0
831,8,19,-6
832,14,24,-11
833,15,26,-11
834,11,28,-12
835,9,29,-13
836,2,26,-19
837,4,27,-18
838,4,31,-19
839,4,32,-20
840,-2,32,-26
841,-1,38,-23
842,-2,38,-23
843,-2,32,-16
844,-2,39,-24
845,-4,39,-25
846,-1,37,-21
847,3,33,-17
848,4,33,-15
849,1,34,-17
850,-2,38,-19
851,5,32,-15
852,5,33,-14
853,4,33,-12
854,3,33,-10
855,4,32,-10
856,7,31,-8
857,6,31,-8
858,5,31,-9
859,5,33,-10
860,6,32,-9
861,7,28,-6
862,6,27,-4
863,6,29,-6
864,7,30,-6
865,8,30,-6
866,9,26,-5
867,9,26,-5
868,9,27,-6
869,8,28,-6
870,10,28,-6
871,12,24,-3
872,13,24,-3
873,15,19,-1
874,16,19,-1
875,15,19,-2
876,14,19,-3
877,14,19,-2
878,16,16,0
879,17,15,2
880,18,13,3
881,18,13,4
882,15,16,1
883,12,18,0
884,11,18,0
885,10,18,0
886,10,17,1
887,9,16,2
888,8,17,2
889,7,20,-1
890,7,22,-1
891,6,24,-2
892,6,28,-3
893,6,29,-3
894,6,29,-2
895,6,28,-2
896,5,28,-3
897,5,32,-5
898,6,33,-5
899,6,32,-4
900,7,31,-4
901,7,30,-7
902,6,30,-9
903,7,29,-6
904,8,28,-7
905,7,28,-8
906,9,30,-10
907,11,30,-10
908,9,30,-9
909,10,29,-9
910,11,27,-9
911,11,27,-10
912,12,29,-12
913,14,23,-8
914,16,23,-4
915,18,21,-4
916,18,18,-7
917,16,17,-7
918,18,10,0
919,17,5,4
920,16,4,3
921,9,-2,2
922,2,-5,2
923,-3,-8,5
924,-7,-11,4
925,-8,-11,4
926,-12,-11,4
927,-11,-11,4
928,-13,-9,2
929,-19,-10,1
930,-21,-14,1
931,-18,-13,3
932,-18,-14,3
933,-20,-11,1
934,-20,-12,1
935,-21,-12,1
936,-22,-12,-1
937,-19,-11,-2
938,-24,-15,-3
939,-22,-16,-3
940,-21,-15,-4
941,-21,-14,-5
942,-23,-14,-6
943,-27,-13,-10
944,-19,-15,-7
945,-28,-15,-12
946,-27,-16,-12
947,-24,-17,-10
948,-21,-18,-10
949,-22,-22,-8
950,-21,-24,-7
951,-19,-24,-8
952,-18,-22,-9
953,-13,-16,-10
954,-7,-18,-3
955,-7,-19,-4
956,-10,-16,-6
957,-9,-14,-7
958,1,-11,-4
959,5,-13,0
960,4,-12,-1
961,4,-9,-3
962,6,-9,-3
963,12,-3,-2
964,12,-2,-2
965,12,-2,-2
966,14,1,-2
967,14,3,-2
968,15,7,-3
969,12,7,-4
970,12,7,-5
971,16,11,-4
972,15,14,-6
973,15,17,-6
974,15,15,-4
975,15,16,-4
976,13,17,-7
977,13,18,-8
978,12,20,-8
979,14,23,-9
980,11,25,-12
981,9,26,-15
982,7,29,-14
983,6,29,-15
984,9,29,-14
985,8,30,-17
986,8,30,-18
987,9,30,-18
988,10,26,-15
989,11,26,-16
990,11,32,-19
991,10,32,-16
992,9,31,-16
993,5,27,-13
994,5,25,-12
995,12,27,-9
996,12,31,-9
997,10,30,-10
998,5,28,-12
999,5,28,-11
1000,8,34,-8
1001,4,32,-13
1002,4,32,-12
1003,5,30,-9
1004,10,24,-4
1005,5,28,-8
1006,7,37,-7
1007,9,37,-7
1008,11,31,-3
1009,11,30,-3
1010,10,34,-6
1011,10,31,-1
1012,12,25,-2
1013,2,23,1
1014,-3,25,3
1015,5,25,4
1016,3,20,3
1017,3,15,5
1018,5,0,14
1019,4,-3,15
1020,7,3,12
1021,10,6,14
1022,5,1,12
1023,7,1,12
1024,7,3,12
1025,7,13,11
1026,7,13,11
1027,7,14,12
1028,5,15,10
1029,3,12,10
1030,4,12,11
1031,2,11,11
1032,3,12,13
1033,0,8,13
1034,2,8,14
1035,2,9,13
1036,3,10,12
1037,3,11,12
1038,1,9,14
1039,-1,7,18
1040,-2,6,18
1041,0,9,15
1042,1,10,15
1043,7,9,9
1044,7,4,10
1045,-12,9,14
1046,-11,19,23
1047,-5,20,15
1048,-4,19,14
1049,-4,18,13
1050,-4,18,18
1051,-8,14,20
1052,-6,15,17
1053,-3,18,13
1054,-2,19,14
1055,-7,18,17
1056,-12,17,20
1057,-12,15,18
1058,-13,12,16
1059,-11,12,17
1060,-5,17,18
1061,-8,18,18
1062,-10,20,17
1063,-10,15,17
1064,-6,21,16
1065,-8,17,17
1066,-10,14,15
1067,-10,16,16
1068,-8,19,18
1069,-7,21,18
1070,-7,22,20
1071,0,21,24
1072,-2,15,22
1073,5,16,17
1074,7,17,14
1075,3,16,7
1076,1,14,5
1077,2,5,5
1078,-1,1,7
1079,-3,-2,11
1080,-16,-12,17
1081,-18,-12,13
1082,-16,0,9
1083,-19,3,6
1084,-18,3,5
1085,-18,7,3
1086,-18,10,4
1087,-13,-5,19
1088,-18,-3,14
1089,-15,4,14
1090,-7,12,18
1091,-6,12,20
1092,1,13,26
1093,-2,6,26
1094,1,8,26
1095,1,9,26
1096,2,12,24
1097,3,7,21
1098,3,6,20
1099,3,6,18
1100,3,8,17
1101,2,10,14
1102,1,7,13
1103,1,8,12
1104,2,8,14
1105,1,9,14
1106,0,9,13
1107,-1,11,14
1108,0,12,16
1109,0,11,16
1110,1,11,17
1111,1,12,16
1112,2,10,16
1113,4,10,16
1114,4,10,15
1115,4,11,14
1116,5,12,13
1117,4,12,11
1118,4,11,11
1119,5,12,11
1120,5,11,11
1121,5,10,12
1122,4,10,12
1123,3,10,12
1124,3,10,13
1125,3,11,14
1126,3,11,14
1127,3,10,16
1128,3,10,16
1129,1,11,15
1130,1,12,15
1131,0,12,15
1132,0,12,14
1133,-1,11,14
1134,1,10,14
1135,1,11,14
1136,-1,12,14
1137,1,12,14
1138,1,11,15
1139,1,10,16
1140,1,10,15
1141,0,11,15
1142,1,11,16
1143,0,11,15
1144,0,11,16
1145,-1,11,15
1146,0,11,16
1147,-1,11,16
1148,-1,11,16
1149,-1,10,17
1150,-2,10,16
1151,-2,11,16
1152,-2,10,16
1153,-2,10,16
1154,-2,10,16
1155,-2,11,16
1156,-2,11,15
1157,-2,10,16
1158,-2,10,16
1159,-3,12,16
1160,-3,11,16
1161,-3,10,16
1162,-3,11,16
1163,-4,11,16
1164,-4,11,15
1165,-4,11,16
1166,-3,11,16
1167,-3,11,17
1168,-3,10,17
1169,-4,10,16
1170,-4,11,17
1171,-4,11,17
1172,-4,10,17
1173,-4,10,16
1174,-4,10,17
1175,-4,9,17
1176,-4,10,17
1177,-4,10,17
1178,-4,10,17
1179,-4,10,17
1180,-5,10,16
1181,-5,10,16
1182,-5,10,16
1183,-5,10,17
1184,-5,10,17
1185,-5,10,17
1186,-5,10,17
1187,-6,10,17
1188,-6,10,17
1189,-5,10,17
1190,-5,10,17
1191,-5,10,17
1192,-6,10,17
1193,-5,10,17
1194,-5,9,17
1195,-5,10,16
1196,-5,9,17
1197,-5,10,17
1198,-5,9,17
1199,-6,9,17
1200,-6,9,17
1201,-6,10,17
1202,-7,9,17
1203,-6,10,17
1204,-6,10,17
1205,-6,10,17
1206,-6,10,16
1207,-6,10,17
1208,-5,9,18
1209,-5,10,17
1210,-5,10,17
1211,-5,9,17
1212,-5,9,17
1213,-5,10,16
1214,-5,11,17
1215,-5,10,17
1216,-4,10,17
1217,-5,9,17
1218,-5,9,16
1219,-5,9,16
1220,-5,10,16
1221,-5,10,16
1222,-5,10,17
1223,-5,11,17
1224,-5,10,17
1225,-5,10,17
1226,-6,10,17
1227,-6,10,17
1228,-6,10,17
1229,-6,10,17
1230,-5,10,17
1231,-5,10,17
1232,-5,10,18
1233,-6,10,18
1234,-6,11,18
1235,-5,10,18
1236,-5,10,17
1237,-5,11,18
1238,-5,10,18
1239,-6,10,17
1240,-5,10,17
1241,-6,10,16
1242,-5,10,16
1243,-6,10,15
1244,-6,11,16
1245,-5,10,16
1246,-4,10,17
1247,-5,11,16
1248,-5,12,16
1249,-5,12,16
1250,-5,12,16
1251,-5,11,17
1252,-3,10,17
1253,-3,8,18
1254,-3,10,18
1255,-6,15,15
1256,-6,15,16
1257,-4,11,18
1258,-4,10,18
1259,-4,10,18
1260,-5,12,15
1261,-5,12,16
1262,-2,11,18
1263,-3,10,18
1264,-2,10,17
1265,-3,10,16
1266,-3,11,16
1267,-3,11,16
1268,-3,11,16
1269,-2,11,15
1270,-3,10,14
1271,-3,10,13
1272,-2,10,14
1273,-1,10,14
1274,-1,9,16
1275,-1,11,16
1276,-2,11,16
1277,-2,10,16
1278,-2,10,16
1279,-2,11,16
1280,-2,10,16
1281,-2,11,16
1282,-2,11,15
1283,-2,10,15
1284,-2,11,16
1285,-1,11,16
1286,-1,10,16
1287,-2,11,15
1288,-1,11,16
1289,-1,11,16
1290,0,11,16
1291,-1,11,15
1292,-1,11,14
1293,0,11,15
1294,-1,11,15
1295,0,11,15
1296,0,10,15
1297,0,10,15
1298,0,11,14
1299,-1,11,14
1300,-1,10,15
1301,-2,10,16
1302,-2,11,16
1303,-3,12,16
1304,-3,12,16
1305,-3,11,17
1306,-2,11,17
1307,-2,11,17
1308,-2,12,16
1309,-3,12,15
1310,-3,10,16
1311,-1,12,16
1312,-1,12,16
1313,-1,12,17
1314,-1,12,17
1315,-1,11,17
1316,-1,13,17
1317,-2,12,16
1318,-1,11,16
1319,-1,11,17
1320,-1,12,16
1321,-2,11,17
1322,-4,10,17
1323,-4,12,16
1324,-3,13,17
1325,-2,12,18
1326,-4,12,17
1327,-5,12,17
1328,-6,12,16
1329,-7,12,17
1330,-2,15,19
1331,-6,14,19
1332,-8,14,18
1333,-9,14,15
1334,-2,17,17
1335,0,18,17
1336,-10,18,12
1337,-4,21,12
1338,-2,23,13
1339,-5,24,11
1340,-9,23,8
1341,-8,25,7
1342,-8,31,2
1343,-15,32,-1
1344,-14,31,-1
1345,-12,33,-2
1346,-12,32,-2
1347,-13,31,-5
1348,-13,34,-8
1349,-13,35,-9
1350,-13,39,-11
1351,-14,39,-12
1352,-13,35,-12
1353,-14,36,-14
1354,-15,39,-15
1355,-15,39,-17
1356,-14,39,-17
1357,-15,36,-17
1358,-14,37,-17
1359,-14,37,-17
1360,-13,37,-17
1361,-14,37,-17
1362,-13,35,-18
1363,-14,36,-19
1364,-15,35,-18
1365,-13,32,-20
1366,-13,32,-23
1367,-11,42,-30
1368,-15,38,-28
1369,-12,35,-26
1370,-12,35,-27
1371,-14,34,-26
1372,-12,33,-26
1373,-13,32,-26
1374,-11,32,-26
1375,-11,33,-27
1376,-11,33,-28
1377,-8,32,-25
1378,-8,28,-24
1379,-8,29,-29
1380,-4,30,-28
1381,0,33,-32
1382,-2,35,-33
1383,-9,29,-31
1384,-7,29,-33
1385,-2,31,-34
1386,-3,32,-34
1387,-7,30,-32
1388,-3,33,-33
1389,-1,35,-34
1390,3,42,-35
1391,3,43,-36
1392,-3,38,-30
1393,0,28,-23
1394,0,30,-21
1395,0,32,-19
1396,1,32,-18
1397,4,29,-18
1398,10,32,-21
1399,5,31,-17
1400,5,31,-18
1401,7,31,-15
1402,11,29,-13
1403,10,28,-11
1404,8,27,-8
1405,9,27,-7
1406,9,24,-4
1407,10,24,-3
1408,11,22,1
1409,9,19,1
1410,8,17,2
1411,8,12,6
1412,8,12,7
1413,6,10,7
1414,6,10,8
1415,6,9,9
1416,5,3,10
1417,3,2,10
1418,2,2,9
1419,0,-1,10
1420,-1,-3,10
1421,-3,-2,9
1422,-4,-2,8
1423,-5,-4,7
1424,-6,-8,8
1425,-9,-8,6
1426,-9,-9,5
1427,-10,-9,5
1428,-11,-11,4
1429,-14,-14,2
1430,-15,-15,1
1431,-15,-14,0
1432,-15,-13,-1
1433,-15,-13,-1
