-4,-2,-28
-3,-3,-27
-3,-2,-28
-5,-1,-27
-4,-1,-27
-1,0,-27
0,0,-28
0,-2,-30
-4,-2,-28
-4,-3,-29
0,-2,-29
-2,-1,-29
-4,-1,-28
-4,0,-28
-3,0,-27
0,2,-28
1,-1,-29
-1,-5,-29
-1,-6,-29
1,-3,-28
1,2,-26
-4,-3,-27
-4,0,-28
-2,0,-28
-1,2,-28
0,3,-28
-1,3,-28
-3,1,-29
-5,1,-27
-3,2,-27
0,6,-26
1,6,-26
0,3,-26
0,0,-27
0,0,-27
1,0,-28
3,1,-27
3,0,-28
2,1,-27
1,2,-28
2,2,-29
2,2,-29
1,1,-29
1,1,-29
2,2,-29
-1,0,-29
-3,-2,-29
-1,-1,-28
3,2,-28
1,3,-28
2,2,-27
3,1,-27
2,-1,-27
2,-1,-27
3,0,-28
3,-1,-28
3,0,-28
3,2,-27
0,2,-28
0,1,-28
1,0,-28
0,0,-27
-2,0,-28
-1,1,-27
1,3,-28
2,4,-29
1,1,-29
1,-2,-28
0,0,-28
0,0,-28
0,1,-26
1,-1,-27
-1,0,-28
-2,0,-29
-1,-2,-28
-1,2,-26
2,2,-28
2,1,-27
0,1,-28
0,0,-28
-2,-1,-28
-1,-3,-28
0,-1,-28
1,2,-28
0,1,-28
0,0,-28
-1,-2,-28
-1,-2,-28
0,0,-28
0,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,-1,-28
-1,0,-28
-1,1,-28
-1,0,-28
-1,0,-28
-1,-1,-28
-1,-1,-28
0,0,-28
0,0,-28
0,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
0,-1,-28
0,0,-28
-1,0,-28
-3,0,-28
-1,-1,-28
-1,0,-28
0,0,-28
-1,0,-28
-1,-1,-28
-1,-1,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,-1,-28
-1,0,-28
0,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,-1,-28
-1,0,-28
-1,0,-28
-1,0,-28
0,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,0,-28
0,0,-28
-1,0,-28
-1,-1,-28
-1,-1,-28
0,0,-28
-1,0,-28
-1,0,-28
-1,-1,-28
0,-1,-28
-1,0,-28
-1,0,-28
-1,-1,-28
0,0,-28
-1,0,-28
-1,-1,-28
-1,-1,-28
-1,0,-28
-1,0,-28
-1,0,-28
-1,-1,-28
0,0,-28
